"Date","city","variable","type","value","seven_day_rolling_average","fourteen_day_rolling_average","diff_7","subtract_7","diff_14","subtract_14","seven_trend_direction","fourteen_trend_direction","thirty_days_ago","organism","category","cat2","numDaysDownward"
2022-06-20,"YC",,"INFLUENT",0.00397779958647839,0.00568309110150401,0.00588523874828569,-0.0664152507044687,-0.000404295293563372,-0.171997528047868,-0.00122251629791654,"-9% to 9%","-10% to -99%",0.0115417720269867,"Norovirus",,,
2022-06-21,"YC",,"INFLUENT",0.00530146876607537,0.00510087617473145,0.00574199871394817,-0.200880576692427,-0.00128224507843345,-0.159646188317431,-0.00109083602080653,"-10% to -99%","-10% to -99%",0.0115417720269867,"Norovirus",,,
2022-06-22,"YC",,"INFLUENT",0.00400761636924606,0.00485835072631329,0.00564771306946924,-0.245254962092801,-0.00157872468631189,-0.117950093319334,-0.000755227429354389,"-10% to -99%","-10% to -99%",0.0113998203748229,"Norovirus",,,
2022-06-23,"YC",,"INFLUENT",0.00238555173502459,0.00434145306961008,0.00546651429463288,-0.341363372586094,-0.00225012245004559,-0.138164147973498,-0.000876357473557126,"-10% to -99%","-10% to -99%",0.0113614461576019,"Norovirus",,,
2022-06-24,"YC",,"INFLUENT",0.00215587085482491,0.00387649228060869,0.00532349932423384,-0.427444260445391,-0.0028940140872503,-0.11862283368292,-0.000716479390529782,"-10% to -99%","-10% to -99%",0.0104817337537912,"Norovirus",,,
2022-06-25,"YC",,"INFLUENT",0.00148462045991977,0.00333024961471865,0.0051153259921587,-0.517383271823278,-0.0035701527548801,-0.0941500484836667,-0.000531664421204992,"-10% to -99%","-10% to -99%",0.0100291620371082,"Norovirus",,,
2022-06-26,"YC",,"INFLUENT",0.00287677070770496,0.00316995692561058,0.00459618613427418,-0.473640268048294,-0.00285245841732721,-0.215889456469756,-0.00126546968989202,"-10% to -99%","-10% to -99%",0.0100291620371082,"Norovirus",,,
2022-06-27,"YC",,"INFLUENT",0.00333617072272476,0.00307829565936006,0.00438069338043203,-0.458341313841441,-0.00260479544214395,-0.241641890537288,-0.00139585641282554,"-10% to -99%","-10% to -99%",0.0096745836879076,"Norovirus",,,
2022-06-28,"YC",,"INFLUENT",0.00590157580543473,0.0031640252364114,0.00413245070557142,-0.37970946009526,-0.00193685093832005,-0.305683993706131,-0.0018193791069511,"-10% to -99%","-10% to -99%",0.00874979690095672,"Norovirus",,,
2022-06-29,"YC",,"INFLUENT",0.00473399198580555,0.00326779318163418,0.00406307195397373,-0.327386315702673,-0.00159055754467911,-0.34099923232713,-0.00210243217483277,"-10% to -99%","-10% to -99%",0.00814513109762927,"Norovirus",,,
2022-06-30,"YC",,"INFLUENT",0.00450429309545125,0.00357047051883799,0.00395596179422403,-0.177586291596453,-0.000770982550772094,-0.357026199876658,-0.00219664005901658,"-10% to -99%","-10% to -99%",0.00697211534955445,"Norovirus",,,
2022-07-07,"YC",,"INFLUENT",0.00521583849409943,0.00400760875302006,0.00394205051681438,0.0338234834278532,0.000131116472411369,-0.345358021579272,-0.00207963866102335,"-9% to 9%","-10% to -99%",0.00697211534955445,"Norovirus",,,
2022-07-14,"YC",,"INFLUENT",0.001419547492359,0.0039983126147971,0.00366428111475787,0.200604482356464,0.000668063000078447,-0.386353404295502,-0.00230704039245442,"10% to 99%","-10% to -99%",0.00690040236959875,"Norovirus",,,
2022-07-17,"YC",,"INFLUENT",0.00446409140023208,0.00422507271372954,0.00369751481967006,0.332848619990548,0.00105511578811896,-0.37778980093239,-0.00224503453939033,"10% to 99%","-10% to -99%",0.00690040236959875,"Norovirus",,,
2022-07-21,"YC",,"INFLUENT",0.00197548399294003,0.00403068889518887,0.00355449227727446,0.309389786173689,0.000952393235828805,-0.396032611538513,-0.00233074647101123,"10% to 99%","-10% to -99%",0.00690040236959875,"Norovirus",,,
2022-07-24,"YC",,"INFLUENT",0.0018805407096676,0.00345625531007928,0.00331014027324533,0.0923602221325277,0.00029223007366788,-0.42352124440493,-0.00243185844070284,"-9% to 9%","-10% to -99%",0.00690040236959875,"Norovirus",,,
2022-07-31,"YC",,"INFLUENT",0.00371846307431189,0.00331117975129447,0.00328948646646432,0.0132770243551925,4.33865696602889e-05,-0.417554251428452,-0.00235822660300491,"-9% to 9%","-10% to -99%",0.00690040236959875,"Norovirus",,,
2022-08-04,"YC",,"INFLUENT",0.0035119805311292,0.00316942081353418,0.00336994566618608,-0.112324048941968,-0.000401049705303813,-0.383529341632793,-0.0020965686284468,"-10% to -99%","-10% to -99%",0.00690040236959875,"Norovirus",,,
2022-08-04,"YC",,"INFLUENT",0.00181578434662716,0.00268369879246671,0.00334565377274338,-0.330349103952745,-0.00132390996055335,-0.371531098442491,-0.00197784555149046,"-10% to -99%","-10% to -99%",0.00690040236959875,"Norovirus",,,
2022-08-05,"YC",,"INFLUENT",0.000498356882767097,0.00255210013395358,0.00327520637437534,-0.361705704424242,-0.00144621248084352,-0.359726754581055,-0.00184011961778336,"-10% to -99%","-10% to -99%",0.00690040236959875,"Norovirus",,,
2022-08-09,"YC",,"INFLUENT",0.00121909053229136,0.00208852858139062,0.00315680064756008,-0.505682215928767,-0.00213654413233892,-0.313169537669607,-0.0014393854867141,"-10% to -99%","-10% to -99%",0.00690040236959875,"Norovirus",,,
2022-08-10,"YC",,"INFLUENT",0.00108215328097584,0.00196090990825288,0.00299579940172087,-0.513505021289668,-0.00206977898693599,-0.316135793684465,-0.00138489397871116,"-10% to -99%","-10% to -99%",0.00690040236959875,"Norovirus",,,
2022-08-10,"YC",,"INFLUENT",0.00134596754152646,0.00188454231280414,0.00267039881144171,-0.454744472346021,-0.00157171299727513,-0.353797782066355,-0.00146205189412971,"-10% to -99%","-10% to -99%",0.00690040236959875,"Norovirus",,,
2022-08-20,"YC",,"INFLUENT",0.000504970943899552,0.00142547200845953,0.00236832587987699,-0.56949724402541,-0.00188570774283494,-0.417109540095458,-0.00169474607409674,"-10% to -99%","-10% to -99%",0.00690040236959875,"Norovirus",,,
2022-08-25,"YC",,"INFLUENT",0.00114114202977129,0.00108678079397982,0.002128100803757,-0.657104291945388,-0.00208264001955435,-0.46205223547301,-0.00182786099046704,"-10% to -99%","-10% to -99%",0.00690040236959875,"Norovirus",,,
2022-09-06,"YC",,"INFLUENT",0.00138241595185499,0.00102487102329809,0.0018542849078824,-0.618112499742909,-0.00165882776916862,-0.529614118344463,-0.00208776560893198,"-10% to -99%","-10% to -99%",0.00690040236959875,"Norovirus",,,
2022-09-12,"YC",,"INFLUENT",0.00554091196113567,0.0017452360344936,0.00214866808422359,-0.316156912781487,-0.000806864099459982,-0.41361811036554,-0.00151561303053428,"-10% to -99%","-10% to -99%",0.00690040236959875,"Norovirus",,,
2022-09-15,"YC",,"INFLUENT",0.00162841308610358,0.0018037106850382,0.00194611963321441,-0.136372515506959,-0.00028481789635242,-0.473668199283089,-0.00175139518645565,"-10% to -99%","-10% to -99%",0.00690040236959875,"Norovirus",,,
2022-09-19,"YC",,"INFLUENT",0.000613258574725776,0.00173672572700248,0.00184881781762768,-0.1143266094515,-0.000224184181250403,-0.479864443805931,-0.00170567445964679,"-10% to -99%","-10% to -99%",0.00602241534293779,"Norovirus",,,
2022-09-22,"YC",,"INFLUENT",0.0033781918191336,0.00202704348094635,0.00195579289687525,0.0756157965645097,0.000142501168142209,-0.409151052393999,-0.00135434737637009,"-9% to 9%","-10% to -99%",0.00568309110150401,"Norovirus",,,
2022-09-26,"YC",,"INFLUENT",0.00112761407814568,0.00211599250012437,0.00177073225429195,0.484415328794197,0.000690520491664846,-0.461699486426158,-0.00151875421217238,"10% to 99%","-10% to -99%",0.00510087617473145,"Norovirus",,,
2022-09-29,"YC",,"INFLUENT",0.000917701835313019,0.00208407247234462,0.00158542663316222,0.917656701231056,0.000997291678364793,-0.529539407987987,-0.00178451903302386,"10% to 99%","-10% to -99%",0.00485835072631329,"Norovirus",,,
2022-10-03,"YC",,"INFLUENT",0.000967327692622569,0.00202477414959713,0.00152482258644761,0.975638010606745,0.000999903126299044,-0.544237781305961,-0.00182083118629578,"10% to 99%","-10% to -99%",0.00434145306961008,"Norovirus",,,
2022-10-06,"YC",,"INFLUENT",9.82468125048663e-05,0.00124725055693559,0.00149624329571459,-0.285339901145525,-0.000497985477558011,-0.543160605871757,-0.00177896307866075,"-10% to -99%","-10% to -99%",0.00422507271372954,"Norovirus",,,
2022-10-13,"YC",,"INFLUENT",0.00285802712598392,0.00142290970548992,0.00161331019526406,-0.211120875818406,-0.000380800979548281,-0.488941375974755,-0.00154349045229602,"-10% to -99%","-10% to -99%",0.00422507271372954,"Norovirus",,,
2022-10-16,"YC",,"INFLUENT",0.000959444687594418,0.00147236486447115,0.00160454529573681,-0.152217968802477,-0.000264360862531323,-0.464401623548253,-0.00139125410598406,"-10% to -99%","-10% to -99%",0.00422507271372954,"Norovirus",,,
2022-10-20,"YC",,"INFLUENT",0.00241120895510406,0.00133422445532408,0.00168063396813521,-0.341787944923029,-0.000692819025622278,-0.370643081125451,-0.000989764843306496,"-10% to -99%","-10% to -99%",0.00422507271372954,"Norovirus",,,
2022-10-24,"YC",,"INFLUENT",0.000745214545549191,0.00127959595066744,0.0016977942253959,-0.395273872382712,-0.000836396549456936,-0.2831247423247,-0.000670531654481094,"-10% to -99%","-10% to -99%",0.00422507271372954,"Norovirus",,,
2022-10-25,"YC",,"INFLUENT",0.00303464407138564,0.00158201627010638,0.0018330443712255,-0.240901508417035,-0.000502056202238237,-0.13864777082486,-0.000295056432531501,"-10% to -99%","-10% to -99%",0.00422507271372954,"Norovirus",,,
2022-10-26,"YC",,"INFLUENT",0.00374749902329783,0.00197918360305999,0.00200197887632856,-0.0225163614155242,-4.55905465371396e-05,0.0796500946636243,0.000147693968446163,"-9% to 9%","-9% to 9%",0.00422507271372954,"Norovirus",,,
2022-10-27,"YC",,"INFLUENT",0.00875944141987879,0.00321649711839912,0.00223187383766735,1.57887005983934,0.00196924656146354,0.0387243400014629,8.3205753443766e-05,"100% to 999%","-9% to 9%",0.00422507271372954,"Norovirus",,,
